# 
# This file contains the parameter values of the Design Points successfully updated by ANSYS Workbench.
# Project name: glidestruct
# Creation date: 11/11/2019 12:33:48
# 
# 11/11/2019 12:33:48
# The parameters defined in the project are:
# ,P1 - Y1 [m],P2 - Y2 [m],P3 - Y3 [m],P4 - Y4 [m],P5 - R1 [m],P6 - R2 [m],P7 - R3 [m],P8 - R4 [m]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P2,P3,P4,P5,P6,P7,P8
DP 0,0.2,0.15,0.1,0.05,0.001,0.001,0.001,0.001
# 
# A non parametric change occurred and invalidated design point results.
# 11/11/2019 12:39:02
# 
# 
# 11/11/2019 12:42:43
# Parameters have been added and/or removed. The parameters now defined in the project are:
# ,P1 - Y1 [m],P2 - Y2 [m],P3 - Y3 [m],P4 - Y4 [m],P5 - R1 [m],P6 - R2 [m],P7 - R3 [m],P8 - R4 [m],P9 - Geometry Mass [kg],P10 - Total Deformation Maximum [m]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.002,0.044638970027229621,0.015030255541205406
DP 2,0.2,0.13,0.1,0.05,0.00125,0.00125,0.00125,0.002,0.044638970027229607,0.01495418231934309
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.00125,0.002,0.044638970027229614,0.014996666461229324
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.00125,0.002,0.0456007211841985,0.013093655928969383
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.002,0.042727797856329922,0.015340742655098438
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.002,0.041433132837333353,0.015873689204454422
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.002,0.040138467818336791,0.0163273848593235
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.0016250000000000001,0.038658850653769256,0.026382012292742729
DP 9,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.002,0.002,0.051235596552593091,0.011608694680035114
DP 10,0.2,0.15000000000000002,0.1,0.05,0.00125,0.002,0.00125,0.002,0.048831218660170886,0.013673575595021248
DP 11,0.2,0.15000000000000002,0.1,0.05,0.002,0.00125,0.00125,0.002,0.046426840767748681,0.014975111931562424
DP 12,0.2,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.00125,0.002,0.04244420456645448,0.02009999006986618
DP 13,0.2,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.00125,0.002,0.043405955723423359,0.015340475365519524
DP 14,0.2,0.17,0.1,0.05,0.00125,0.00125,0.00125,0.002,0.043405955723423359,0.015404202975332737
DP 15,0.22,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.002,0.043405955723423359,0.015253276564180851
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.0005,0.029842798381554556,0.071686707437038422
DP 2,0.2,0.13,0.1,0.05,0.00125,0.00125,0.00125,0.0005,0.029842798381554549,0.068450033664703369
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.00125,0.0005,0.029842798381554552,0.064961843192577362
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.00125,0.0005,0.029324932373955927,0.07265191525220871
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.0005,0.027931626210654863,0.073909379541873932
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.0005,0.026636961191658294,0.082481071352958679
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.0005,0.025342296172661729,0.11286617815494537
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.000875,0.031260764830931743,0.063791044056415558
DP 9,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.002,0.0005,0.036439424906918025,0.036031942814588547
DP 10,0.2,0.15000000000000002,0.1,0.05,0.00125,0.002,0.00125,0.0005,0.03403504701449582,0.059464406222105026
DP 11,0.2,0.15000000000000002,0.1,0.05,0.002,0.00125,0.00125,0.0005,0.031630669122073622,0.07167496532201767
DP 12,0.2,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.00125,0.0005,0.029127650085346925,0.073077663779258728
DP 13,0.2,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.00125,0.0005,0.0286097840777483,0.0835108608007431
DP 14,0.2,0.17,0.1,0.05,0.00125,0.00125,0.00125,0.0005,0.0286097840777483,0.077177204191684723
DP 15,0.22,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.0005,0.0286097840777483,0.073525197803974152
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.002,0.00125,0.042234592134807417,0.025526359677314758
DP 2,0.2,0.13,0.1,0.05,0.00125,0.00125,0.002,0.00125,0.042234592134807417,0.025450525805354118
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.002,0.00125,0.043196343291776296,0.019851841032505035
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.002,0.00125,0.042234592134807417,0.024200070649385452
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.002,0.00125,0.040323419963907731,0.025831010192632675
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.002,0.00125,0.039028754944911162,0.026238437741994858
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0016250000000000001,0.00125,0.037595375816736366,0.033677525818347931
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.002,0.002,0.00125,0.046426840767748688,0.023941518738865852
DP 9,0.2,0.15000000000000002,0.1,0.05,0.002,0.00125,0.002,0.00125,0.04402246287532649,0.025450831279158592
DP 10,0.2,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.002,0.00125,0.041001577831001161,0.028420880436897278
DP 11,0.2,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.002,0.00125,0.040039826674032289,0.034254357218742371
DP 12,0.2,0.17,0.1,0.05,0.00125,0.00125,0.002,0.00125,0.041001577831001168,0.025847315788269043
DP 13,0.22,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.002,0.00125,0.041001577831001168,0.025736348703503609
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.002,0.00125,0.00125,0.039830214242385219,0.037697628140449524
DP 2,0.2,0.13,0.1,0.05,0.00125,0.002,0.00125,0.00125,0.0407919653993541,0.033228635787963867
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.002,0.00125,0.00125,0.039830214242385212,0.035358790308237076
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.002,0.00125,0.00125,0.039830214242385212,0.035472545772790909
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.002,0.00125,0.00125,0.037919042071485526,0.037750836461782455
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0016250000000000001,0.00125,0.00125,0.036531900979703477,0.041010703891515732
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.002,0.0005,0.00125,0.035329712033492389,0.04637155681848526
DP 8,0.2,0.15000000000000002,0.1,0.05,0.002,0.002,0.00125,0.00125,0.041618084982904285,0.037700600922107697
DP 9,0.2,0.15000000000000002,0.1,0.07,0.00125,0.002,0.00125,0.00125,0.038597199938578956,0.0414167158305645
DP 10,0.2,0.15000000000000002,0.12,0.05,0.00125,0.002,0.00125,0.00125,0.038597199938578963,0.04121563583612442
DP 11,0.2,0.17,0.1,0.05,0.00125,0.002,0.00125,0.00125,0.037635448781610084,0.043125968426465988
DP 12,0.22,0.15000000000000002,0.1,0.05,0.00125,0.002,0.00125,0.00125,0.038597199938578963,0.037764120846986771
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.00125,0.031137463400551124,0.056493133306503296
DP 2,0.2,0.13,0.1,0.05,0.00125,0.00125,0.0005,0.00125,0.031137463400551121,0.053809914737939835
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.0005,0.00125,0.030619597392952495,0.057476669549942017
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.0005,0.00125,0.031137463400551124,0.05473347008228302
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.0005,0.00125,0.029226291229651431,0.0587470643222332
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.00125,0.027931626210654863,0.067512236535549164
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.000875,0.00125,0.032046811449608234,0.053870450705289841
DP 8,0.2,0.15000000000000002,0.1,0.05,0.002,0.00125,0.0005,0.00125,0.032925334141070191,0.0564311221241951
DP 9,0.2,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.0005,0.00125,0.029904449096744869,0.062295213341712952
DP 10,0.2,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.0005,0.00125,0.030422315104343494,0.057702373713254929
DP 11,0.2,0.17,0.1,0.05,0.00125,0.00125,0.0005,0.00125,0.029904449096744869,0.061591222882270813
DP 12,0.22,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.00125,0.029904449096744869,0.058289159089326859
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.00125,0.032432128419547686,0.047709930688142776
DP 2,0.2,0.13,0.1,0.05,0.00125,0.0005,0.00125,0.00125,0.031914262411949064,0.048874881118535995
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.0005,0.00125,0.00125,0.032432128419547686,0.046466723084449768
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.0005,0.00125,0.00125,0.032432128419547686,0.04642806202173233
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.0005,0.00125,0.00125,0.030520956248647993,0.050978135317564011
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.000875,0.00125,0.00125,0.032832858068284718,0.047704219818115234
DP 7,0.2,0.15000000000000002,0.1,0.05,0.002,0.0005,0.00125,0.00125,0.034219999160066759,0.047686222940683365
DP 8,0.2,0.15000000000000002,0.1,0.07,0.00125,0.0005,0.00125,0.00125,0.031199114115741434,0.052973102778196335
DP 9,0.2,0.15000000000000002,0.12,0.05,0.00125,0.0005,0.00125,0.00125,0.031199114115741434,0.052212793380022049
DP 10,0.2,0.17,0.1,0.05,0.00125,0.0005,0.00125,0.00125,0.031716980123340059,0.048995677381753922
DP 11,0.22,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.00125,0.03119911411574143,0.04995100200176239
DP 1,0.18,0.15000000000000002,0.1,0.05,0.002,0.00125,0.00125,0.00125,0.0383875875069319,0.042436383664608
DP 2,0.2,0.13,0.1,0.05,0.002,0.00125,0.00125,0.00125,0.037425836349963014,0.042173191905021667
DP 3,0.2,0.15000000000000002,0.08,0.05,0.002,0.00125,0.00125,0.00125,0.037425836349963021,0.041324976831674576
DP 4,0.2,0.15000000000000002,0.1,0.03,0.002,0.00125,0.00125,0.00125,0.037425836349963014,0.041492074728012085
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0016250000000000001,0.00125,0.00125,0.00125,0.035468426142670581,0.044310886412858963
DP 6,0.2,0.15000000000000002,0.1,0.07,0.002,0.00125,0.00125,0.00125,0.036192822046156758,0.047997914254665375
DP 7,0.2,0.15000000000000002,0.12,0.05,0.002,0.00125,0.00125,0.00125,0.036192822046156765,0.047494694590568542
DP 8,0.2,0.17,0.1,0.05,0.002,0.00125,0.00125,0.00125,0.036192822046156765,0.045856118202209473
DP 9,0.22,0.15000000000000002,0.1,0.05,0.002,0.00125,0.00125,0.00125,0.035231070889187886,0.044880662113428116
DP 1,0.18,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.00125,0.033208927430945626,0.045255951583385468
DP 2,0.2,0.13,0.1,0.05,0.0005,0.00125,0.00125,0.00125,0.033726793438544254,0.043656188994646072
DP 3,0.2,0.15000000000000002,0.08,0.05,0.0005,0.00125,0.00125,0.00125,0.033726793438544254,0.042633403092622757
DP 4,0.2,0.15000000000000002,0.1,0.03,0.0005,0.00125,0.00125,0.00125,0.033726793438544254,0.042777031660079956
DP 5,0.2,0.15000000000000002,0.1,0.05,0.000875,0.00125,0.00125,0.00125,0.033618904686961208,0.045066665858030319
DP 6,0.2,0.15000000000000002,0.1,0.07,0.0005,0.00125,0.00125,0.00125,0.032493779134738,0.049273934215307236
DP 7,0.2,0.15000000000000002,0.12,0.05,0.0005,0.00125,0.00125,0.00125,0.032493779134738,0.048711512237787247
DP 8,0.2,0.17,0.1,0.05,0.0005,0.00125,0.00125,0.00125,0.032493779134738,0.046989671885967255
DP 9,0.22,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.00125,0.033011645142336628,0.045223165303468704
DP 1,0.18,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.0480615608394146
DP 2,0.2,0.13,0.1,0.07,0.00125,0.00125,0.00125,0.00125,0.034404951305637685,0.046748004853725433
DP 3,0.2,0.15000000000000002,0.08,0.07,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.045553445816040039
DP 4,0.2,0.15000000000000002,0.1,0.060000000000000005,0.00125,0.00125,0.00125,0.00125,0.034096697729686126,0.046450737863779068
DP 5,0.2,0.15000000000000002,0.12,0.07,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.052449259907007217
DP 6,0.2,0.17,0.1,0.07,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.050553537905216217
DP 7,0.22,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.049034930765628815
DP 1,0.18,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.04756392166018486
DP 2,0.2,0.13,0.12,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.0462811142206192
DP 3,0.2,0.15000000000000002,0.11,0.05,0.00125,0.00125,0.00125,0.00125,0.034096697729686133,0.046291157603263855
DP 4,0.2,0.15000000000000002,0.12,0.03,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.04538867250084877
DP 5,0.2,0.17,0.12,0.05,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.049941930919885635
DP 6,0.22,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.048489563167095184
DP 1,0.18,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.035637965609443947,0.041395809501409531
DP 2,0.2,0.13,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.03563796560944394,0.040188468992710114
DP 3,0.2,0.15000000000000002,0.08,0.03,0.00125,0.00125,0.00125,0.00125,0.035637965609443947,0.039752140641212463
DP 4,0.2,0.15000000000000002,0.09,0.05,0.00125,0.00125,0.00125,0.00125,0.034713204881589257,0.043218094855546951
DP 5,0.2,0.17,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.043845176696777344
DP 6,0.22,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.0423717200756073
DP 1,0.18,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.00125,0.00125,0.035637965609443947,0.041567571461200714
DP 2,0.2,0.13,0.1,0.03,0.00125,0.00125,0.00125,0.00125,0.03563796560944394,0.040396600961685181
DP 3,0.2,0.15000000000000002,0.1,0.04,0.00125,0.00125,0.00125,0.00125,0.03471320488158925,0.043233323842287064
DP 4,0.2,0.17,0.1,0.03,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.043958861380815506
DP 5,0.22,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.042523793876171112
DP 1,0.18,0.13,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.035637965609443947,0.042218707501888275
DP 2,0.18,0.17,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.04596550390124321
DP 3,0.19,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034713204881589257,0.044260766357183456
DP 1,0.21,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034096697729686133,0.044881653040647507
DP 2,0.22,0.13,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034404951305637692,0.04329240694642067
DP 3,0.22,0.17,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.033171937001831436,0.046828202903270721
DP 1,0.2,0.14,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034713204881589257,0.043733898550271988
DP 1,0.2,0.16,0.1,0.05,0.00125,0.00125,0.00125,0.00125,0.034096697729686126,0.045576002448797226
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.0005,0.025958803324564857,0.10952237993478775
DP 2,0.2,0.13,0.1,0.05,0.00125,0.00125,0.0005,0.0005,0.025958803324564853,0.099314197897911072
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.00125,0.0005,0.0005,0.025440937316966228,0.11240974813699722
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.00125,0.0005,0.0005,0.025440937316966231,0.11255086213350296
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.0005,0.0005,0.024047631153665164,0.11601286381483078
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.0005,0.022752966134668595,0.15315115451812744
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.000875,0.027376769773942052,0.092959277331829071
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.000875,0.0005,0.026868151373621967,0.099548161029815674
DP 9,0.2,0.15000000000000002,0.1,0.05,0.00125,0.002,0.0005,0.0005,0.030151051957506125,0.081851720809936523
DP 10,0.2,0.15000000000000002,0.1,0.05,0.002,0.00125,0.0005,0.0005,0.027746674065083927,0.10965976864099503
DP 11,0.2,0.15000000000000002,0.1,0.07,0.00125,0.00125,0.0005,0.0005,0.02524365502835723,0.11324756592512131
DP 12,0.2,0.15000000000000002,0.12,0.05,0.00125,0.00125,0.0005,0.0005,0.025243655028357227,0.1133892610669136
DP 13,0.2,0.17,0.1,0.05,0.00125,0.00125,0.0005,0.0005,0.0247257890207586,0.12825286388397217
DP 14,0.22,0.15000000000000002,0.1,0.05,0.00125,0.00125,0.0005,0.0005,0.0247257890207586,0.11484803259372711
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.0005,0.027253468343561418,0.079733982682228088
DP 2,0.2,0.13,0.1,0.05,0.00125,0.0005,0.00125,0.0005,0.026735602335962796,0.082312718033790588
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.0005,0.00125,0.0005,0.027253468343561418,0.074427001178264618
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.0005,0.00125,0.0005,0.026735602335962796,0.08227480947971344
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.0005,0.00125,0.0005,0.025342296172661725,0.0865817740559578
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.000875,0.028671434792938617,0.071529418230056763
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.002,0.0005,0.033850094868924895,0.036833453923463821
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.000875,0.00125,0.0005,0.02765419799229845,0.079582616686820984
DP 9,0.2,0.15000000000000002,0.1,0.05,0.002,0.0005,0.00125,0.0005,0.029041339084080492,0.07993856817483902
DP 10,0.2,0.15000000000000002,0.1,0.07,0.00125,0.0005,0.00125,0.0005,0.026538320047353795,0.082725420594215393
DP 11,0.2,0.15000000000000002,0.12,0.05,0.00125,0.0005,0.00125,0.0005,0.026020454039755166,0.093746781349182129
DP 12,0.2,0.17,0.1,0.05,0.00125,0.0005,0.00125,0.0005,0.026538320047353792,0.082641154527664185
DP 13,0.22,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.00125,0.0005,0.026020454039755163,0.084577985107898712
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.00125,0.02854813336255799,0.064380139112472534
DP 2,0.2,0.13,0.1,0.05,0.00125,0.0005,0.0005,0.00125,0.028030267354959365,0.067365959286689758
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.0005,0.0005,0.00125,0.028030267354959362,0.067420139908790588
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.0005,0.0005,0.00125,0.02854813336255799,0.065380431711673737
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.0005,0.0005,0.00125,0.026636961191658298,0.074120745062828064
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.002,0.037549137780343661,0.017370246350765228
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.000875,0.00125,0.029457481411615104,0.061843160539865494
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.000875,0.0005,0.00125,0.028948863011295022,0.064328126609325409
DP 9,0.2,0.15000000000000002,0.1,0.05,0.002,0.0005,0.0005,0.00125,0.030336004103077061,0.064394347369670868
DP 10,0.2,0.15000000000000002,0.1,0.07,0.00125,0.0005,0.0005,0.00125,0.027315119058751735,0.07180507481098175
DP 11,0.2,0.15000000000000002,0.12,0.05,0.00125,0.0005,0.0005,0.00125,0.02783298506635036,0.067626930773258209
DP 12,0.2,0.17,0.1,0.05,0.00125,0.0005,0.0005,0.00125,0.027832985066350364,0.067674390971660614
DP 13,0.22,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.00125,0.027315119058751735,0.0704946368932724
DP 1,0.18,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.0005,0.023369473286571723,0.13892622292041779
DP 2,0.2,0.13,0.1,0.05,0.00125,0.0005,0.0005,0.0005,0.022851607278973098,0.15229801833629608
DP 3,0.2,0.15000000000000002,0.08,0.05,0.00125,0.0005,0.0005,0.0005,0.022851607278973094,0.15259341895580292
DP 4,0.2,0.15000000000000002,0.1,0.03,0.00125,0.0005,0.0005,0.0005,0.022851607278973098,0.15293295681476593
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.0005,0.0005,0.0005,0.02145830111567203,0.18554286658763885
DP 6,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.000875,0.024787439735948918,0.11919949948787689
DP 7,0.2,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.000875,0.0005,0.024278821335628836,0.12596417963504791
DP 8,0.2,0.15000000000000002,0.1,0.05,0.00125,0.000875,0.0005,0.0005,0.023770202935308755,0.13828742504119873
DP 9,0.2,0.15000000000000002,0.1,0.05,0.002,0.0005,0.0005,0.0005,0.025157344027090793,0.13999305665493011
DP 10,0.2,0.15000000000000002,0.1,0.07,0.00125,0.0005,0.0005,0.0005,0.022654324990364096,0.15350343286991119
DP 11,0.2,0.15000000000000002,0.12,0.05,0.00125,0.0005,0.0005,0.0005,0.022654324990364093,0.15387770533561707
DP 12,0.2,0.17,0.1,0.05,0.00125,0.0005,0.0005,0.0005,0.022654324990364096,0.15403951704502106
DP 13,0.22,0.15000000000000002,0.1,0.05,0.00125,0.0005,0.0005,0.0005,0.022136458982765467,0.16720090806484222
DP 1,0.18,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.0005,0.028030267354959358,0.073868386447429657
DP 2,0.2,0.13,0.1,0.05,0.0005,0.00125,0.00125,0.0005,0.028548133362557987,0.069745801389217377
DP 3,0.2,0.15000000000000002,0.08,0.05,0.0005,0.00125,0.00125,0.0005,0.028548133362557987,0.0660342127084732
DP 4,0.2,0.15000000000000002,0.1,0.03,0.0005,0.00125,0.00125,0.0005,0.028030267354959365,0.073716111481189728
DP 5,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.000875,0.029966099811935185,0.064712613821029663
DP 6,0.2,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.002,0.0005,0.035144759887921463,0.036257237195968628
DP 7,0.2,0.15000000000000002,0.1,0.05,0.0005,0.002,0.00125,0.0005,0.032740381995499258,0.059466749429702759
DP 8,0.2,0.15000000000000002,0.1,0.05,0.000875,0.00125,0.00125,0.0005,0.028440244610974941,0.073555216193199158
DP 9,0.2,0.15000000000000002,0.1,0.07,0.0005,0.00125,0.00125,0.0005,0.027832985066350364,0.074140414595603943
DP 10,0.2,0.15000000000000002,0.12,0.05,0.0005,0.00125,0.00125,0.0005,0.027315119058751735,0.084597937762737274
DP 11,0.2,0.17,0.1,0.05,0.0005,0.00125,0.00125,0.0005,0.027315119058751731,0.078074201941490173
DP 12,0.22,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.00125,0.0005,0.02783298506635036,0.073825933039188385
DP 1,0.18,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.0005,0.00125,0.02932493237395593,0.05870741605758667
DP 2,0.2,0.13,0.1,0.05,0.0005,0.00125,0.0005,0.00125,0.029842798381554559,0.055208250880241394
DP 3,0.2,0.15000000000000002,0.08,0.05,0.0005,0.00125,0.0005,0.00125,0.02932493237395593,0.058645211160182953
DP 4,0.2,0.15000000000000002,0.1,0.03,0.0005,0.00125,0.0005,0.00125,0.029842798381554559,0.055998485535383224
DP 5,0.2,0.15000000000000002,0.12,0.05,0.0005,0.00125,0.0005,0.00125,0.029127650085346929,0.05886666476726532
DP 6,0.2,0.17,0.1,0.05,0.0005,0.00125,0.0005,0.00125,0.028609784077748304,0.0626571848988533
DP 7,0.22,0.15000000000000002,0.1,0.05,0.0005,0.00125,0.0005,0.00125,0.029127650085346929,0.058643534779548645
# 
# A non parametric change occurred and invalidated design point results.
# 11/13/2019 12:04:43
# 
# 
# 11/13/2019 12:09:12
# Parameters have been added and/or removed. The parameters now defined in the project are:
# ,P1 - Y1 [m],P2 - Y2 [m],P3 - Y3 [m],P4 - Y4 [m],P5 - R1 [m],P6 - R2 [m],P7 - R3 [m],P8 - R4 [m],P9 - Geometry Mass [kg],P10 - Total Deformation Maximum [m]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
DP 1,0.16,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.03517025234309723,0.039204441010951996
DP 2,0.18,0.11,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.03517025234309723,0.038069259375333786
DP 3,0.18,0.13,0.06,0.035,0.00125,0.00125,0.00125,0.00125,0.03517025234309723,0.037941224873065948
DP 4,0.18,0.13,0.08,0.02,0.00125,0.00125,0.00125,0.00125,0.035001253672071152,0.038678064942359924
DP 5,0.18,0.13,0.08,0.035,0.0005,0.00125,0.00125,0.00125,0.033131452375838644,0.04100373387336731
DP 6,0.18,0.13,0.08,0.035,0.00125,0.0005,0.00125,0.00125,0.0317118635392196,0.045235347002744675
DP 7,0.18,0.13,0.08,0.035,0.00125,0.00125,0.0005,0.00125,0.030292274702600559,0.053339671343564987
DP 8,0.18,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.0005,0.029014644749643423,0.063720196485519409
DP 9,0.18,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.00125,0.034494257658992923,0.039968229830265045
DP 10,0.18,0.13,0.08,0.035,0.00125,0.00125,0.00125,0.002,0.04467068163349916,0.013758346438407898
DP 11,0.18,0.13,0.08,0.035,0.00125,0.00125,0.002,0.00125,0.042297940292293043,0.019913062453269958
